Vehículo;Nombres personalizados;Fecha de Recepción;Valor;Unidades
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:14;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:15;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:17;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:18;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:19;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:20;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:21;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:22;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:23;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:24;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:25;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:26;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:27;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:28;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:29;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:30;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:31;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:32;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:33;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:34;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:35;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:37;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:38;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:39;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:40;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:41;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:42;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:43;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:44;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:45;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:46;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:47;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:48;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:49;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:50;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:51;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:52;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:53;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:54;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:55;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:56;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:57;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:58;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 11:59;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:00;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:01;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:02;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:04;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:05;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:06;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:07;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:08;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:09;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:10;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:11;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:12;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:13;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:14;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:15;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:16;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:17;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:18;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:19;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:20;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:21;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:22;100.61;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:23;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:24;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:25;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:26;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:27;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:28;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:29;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:30;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:31;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:32;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:33;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:34;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:35;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:36;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:37;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:38;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:39;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:40;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:41;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:42;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:43;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:44;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:45;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:46;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:47;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:48;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:49;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:50;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:51;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:52;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:53;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:54;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:55;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:56;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:57;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:58;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 12:59;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:00;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:01;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:02;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:03;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:04;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:05;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:06;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:07;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:08;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:09;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:10;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:11;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:12;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:13;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:14;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:15;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:16;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:17;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:18;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:19;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:20;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:21;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:22;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:23;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:30;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:31;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:32;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:33;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:34;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:35;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:36;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:37;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:38;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:39;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 13:40;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:23;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:24;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:25;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:26;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:27;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:28;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:29;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:30;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:31;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:32;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:33;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:34;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:35;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:36;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:37;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:38;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:39;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:40;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:41;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:42;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:43;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:44;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:45;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:46;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:47;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:48;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:49;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:50;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:51;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:52;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:53;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:54;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:55;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:56;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:57;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:58;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 14:59;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:00;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:01;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:02;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:03;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:04;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:05;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:06;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:07;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:08;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:09;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:10;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:11;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:12;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:13;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:14;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:15;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:16;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:17;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:18;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:19;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:20;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:21;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:22;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:23;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:24;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:25;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:26;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:27;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:28;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:29;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:30;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:32;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:40;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:57;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:58;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 15:59;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:00;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:01;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:03;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:04;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:05;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:06;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:07;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:08;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:09;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:10;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:11;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:12;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:13;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:14;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:15;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:25;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:26;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:27;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:28;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:29;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:30;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:31;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:32;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:33;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:34;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:35;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:36;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:37;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:38;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:39;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:40;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:41;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:42;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:44;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:46;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:47;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:48;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:49;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:50;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:51;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:52;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:53;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:54;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:55;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:56;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:57;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:58;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 16:59;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:00;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:01;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:03;104.41;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:04;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:05;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:06;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:07;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:08;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:09;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:10;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:11;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:12;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:13;103.57;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:14;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:15;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:16;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:17;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:18;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:19;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:20;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:21;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:22;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:23;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:24;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:25;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:26;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:27;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:28;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:30;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:31;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:32;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:33;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:34;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:35;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:36;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:37;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:38;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:39;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:44;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:45;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:46;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:47;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:48;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:49;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:50;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:51;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:52;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 17:59;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:00;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:01;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:02;105.68;Galones (US)
